year,tree_id,rwi
1816,BMC58A_raw,0.8823454818030656
1816,BMC58B_raw,0.9406950527588018
1816,BMC59A_raw,1.4277313667372622
1816,BMC59B_raw,0.9198950819490468
1816,BMC60A_raw,1.4140362711870669
1816,BMC60B_raw,1.1230227572695048
1816,BMC61B_raw,1.5334653036023767
1816,BMC62B_raw,0.904223125237834
1817,BMC42A_raw,0.7930489681680195
1817,BMC42B_raw,1.062307223665521
1817,BMC43A_raw,1.1334543228388994
1817,BMC47A_raw,1.0413420827855744
1817,BMC47B_raw,1.169005244744013
1817,BMC48B_raw,0.8606453117754715
1817,BMC49A_raw,0.6283422971718216
1817,BMC51A_raw,1.0328990549958703
1817,BMC52A_raw,1.1500911894364976
1817,BMC53A_raw,0.8962547990145528
1817,BMC54A_raw,1.2501744376783563
1817,BMC54B_raw,0.8948151550009963
1817,BMC57A_raw,1.4400904694796908
1817,BMC57B_raw,0.7947463692520281
1817,BMC58A_raw,0.5766790996190632
1817,BMC58B_raw,0.7535440128592745
1817,BMC59A_raw,1.3790932933610407
1817,BMC59B_raw,0.8201619470570608
1817,BMC60A_raw,1.044574522024645
1817,BMC60B_raw,1.0319866511318947
1817,BMC61B_raw,1.515090982509898
1817,BMC62B_raw,0.7106448438291645
1818,BMC42A_raw,1.0070561463675323
1818,BMC42B_raw,1.2315335408221535
1818,BMC43A_raw,1.407592095005319
1818,BMC47A_raw,1.094674740065758
1818,BMC47B_raw,1.1353936157190827
1818,BMC48B_raw,0.7384985512486169
1818,BMC49A_raw,1.1729029454675595
1818,BMC51A_raw,1.0457875725696428
1818,BMC52A_raw,1.1646179640691385
1818,BMC53A_raw,0.8823111456813721
1818,BMC54A_raw,1.0271707729781676
1818,BMC54B_raw,0.8073545264339517
1818,BMC57A_raw,1.1870610114510194
1818,BMC57B_raw,0.6639697143651665
1818,BMC58A_raw,0.7062012993179123
1818,BMC58B_raw,0.9286380594394755
1818,BMC59A_raw,1.1195228905681747
1818,BMC59B_raw,0.734612693765058
1818,BMC60A_raw,1.158876819923504
1818,BMC60B_raw,0.8463892238851138
1818,BMC61B_raw,1.5847739995693382
1818,BMC62B_raw,0.9692916850011432
1819,BMC42A_raw,1.0198547741551467
1819,BMC42B_raw,0.9098741375642637
1819,BMC43A_raw,0.906422686726624
1819,BMC47A_raw,1.0555348264793218
1819,BMC47B_raw,0.8518628148520294
1819,BMC48B_raw,0.8382048172218255
1819,BMC49A_raw,0.8507481811754483
1819,BMC51A_raw,0.9742067412665846
1819,BMC52A_raw,1.3708629220670263
1819,BMC53A_raw,0.9486815394377613
1819,BMC54A_raw,0.8785523101122623
1819,BMC54B_raw,0.7708278223604913
1819,BMC57A_raw,1.291109435018888
1819,BMC57B_raw,0.6767461468224081
1819,BMC58A_raw,0.4679895668547852
1819,BMC58B_raw,0.7264219847623727
1819,BMC59A_raw,1.2493445214730878
1819,BMC59B_raw,0.8651670939665597
1819,BMC60A_raw,0.9868383670568022
1819,BMC60B_raw,0.919074696939211
1819,BMC61B_raw,1.1846636560667596
1819,BMC62B_raw,0.87901624578261
1820,BMC42A_raw,1.1632328628522222
1820,BMC42B_raw,1.3136884100836204
1820,BMC43A_raw,1.43096401219275
1820,BMC47A_raw,1.0876934128210693
1820,BMC47B_raw,1.1021404270506385
1820,BMC48B_raw,1.194048374373987
1820,BMC49A_raw,0.9878172297183578
1820,BMC51A_raw,1.0935262249284823
1820,BMC52A_raw,1.488752188185482
1820,BMC53A_raw,0.7574767935826378
1820,BMC54A_raw,1.0621030490299495
1820,BMC54B_raw,0.8242558471604249
1820,BMC57A_raw,1.064819497816289
1820,BMC57B_raw,0.9009017510937358
1820,BMC58A_raw,0.6264608758400365
1820,BMC58B_raw,0.9164379385491088
1820,BMC59A_raw,1.5251955803129296
1820,BMC59B_raw,1.0104253080786807
1820,BMC60A_raw,1.2559683141203153
1820,BMC60B_raw,0.8266952215456304
1820,BMC61B_raw,1.0582842782176796
1820,BMC62B_raw,1.047272544650931
1821,BMC42A_raw,1.2949809770625995
1821,BMC42B_raw,1.2063349731064108
1821,BMC43A_raw,1.514221346336828
1821,BMC47A_raw,1.1195132957443816
1821,BMC47B_raw,0.9547644746785577
1821,BMC48B_raw,1.1368471222619825
1821,BMC49A_raw,1.0058139368926833
1821,BMC51A_raw,1.1923601252560339
1821,BMC52A_raw,1.1940171705798008
1821,BMC53A_raw,1.0661346162463932
1821,BMC54A_raw,1.0205346531390111
1821,BMC54B_raw,0.7875551294970891
1821,BMC57A_raw,1.1257963796644164
1821,BMC57B_raw,0.7805196810691213
1821,BMC58A_raw,0.5860023335291525
1821,BMC58B_raw,0.8301791242204218
1821,BMC59A_raw,1.4278588472537814
1821,BMC59B_raw,1.0548321516151022
1821,BMC60A_raw,0.8263283792788652
1821,BMC60B_raw,0.9587303137095639
1821,BMC61B_raw,1.1376703556617225
1821,BMC62B_raw,0.8017620683919836
1822,BMC42A_raw,1.2248024132724464
1822,BMC42B_raw,1.091936912004592
1822,BMC43A_raw,1.1563875279414437
1822,BMC47A_raw,0.9351663845820624
1822,BMC47B_raw,0.9778275362467214
1822,BMC48B_raw,1.1449885398967066
1822,BMC49A_raw,1.0238428307041678
1822,BMC51A_raw,1.003641519542601
1822,BMC52A_raw,1.3858357284319534
1822,BMC53A_raw,0.5504744778475855
1822,BMC54A_raw,0.7529559366270049
1822,BMC54B_raw,0.5176937730331425
1822,BMC57A_raw,0.752810956453515
1822,BMC57B_raw,1.073116188334243
1822,BMC58A_raw,0.5595120027855573
1822,BMC58B_raw,0.6707798336375208
1822,BMC59A_raw,0.8437421069723752
1822,BMC59B_raw,0.5785909737887439
1822,BMC60A_raw,0.6694756209928734
1822,BMC60B_raw,0.6879813325531661
1822,BMC61B_raw,1.1386931657544865
1822,BMC62B_raw,0.8665638789788619
1823,BMC42A_raw,1.0235635425597542
1823,BMC42B_raw,1.138471627359643
1823,BMC43A_raw,1.4781114156776411
1823,BMC47A_raw,0.9662036021981306
1823,BMC47B_raw,0.9212783636230423
1823,BMC48B_raw,0.9074771089150895
1823,BMC49A_raw,0.9223409627127382
1823,BMC51A_raw,1.2208885667500893
1823,BMC52A_raw,1.474603785741049
1823,BMC53A_raw,0.9574010600354428
1823,BMC54A_raw,0.990880074143618
1823,BMC54B_raw,0.7135589351716659
1823,BMC57A_raw,0.8857788293036077
1823,BMC57B_raw,1.0982136438377075
1823,BMC58A_raw,0.5759558885448709
1823,BMC58B_raw,0.8321715983419085
1823,BMC59A_raw,1.2493952515952196
1823,BMC59B_raw,0.8253430097516653
1823,BMC60A_raw,0.7060695096064221
1823,BMC60B_raw,0.760745406628522
1823,BMC61B_raw,1.0316636696790868
1823,BMC62B_raw,0.8666940416688653
1824,BMC42A_raw,1.1555035614105138
1824,BMC42B_raw,1.3659656422709412
1824,BMC43A_raw,1.5494958385039546
1824,BMC47A_raw,0.9249777234313493
1824,BMC47B_raw,1.0353438172885232
1824,BMC48B_raw,1.0034484970884254
1824,BMC49A_raw,1.521607506201478
1824,BMC51A_raw,1.310707211593156
1824,BMC52A_raw,1.312771527582326
1824,BMC53A_raw,0.7643931146941009
1824,BMC54A_raw,1.002933288496943
1824,BMC54B_raw,0.7542953035760905
1824,BMC57A_raw,0.7719317783033103
1824,BMC57B_raw,1.4941438100467361
1824,BMC58A_raw,0.7514017919631256
1824,BMC58B_raw,0.9208417678383995
1824,BMC59A_raw,1.233174522073528
1824,BMC59B_raw,0.6522541411575851
1824,BMC60A_raw,1.024057250328157
1824,BMC60B_raw,0.6670093417608187
1824,BMC61B_raw,1.081809782128104
1824,BMC62B_raw,1.0738113569839438
1825,BMC42A_raw,1.013438366086788
1825,BMC42B_raw,1.0942086596713587
1825,BMC43A_raw,1.1679988683628133
1825,BMC47A_raw,1.047846741941589
1825,BMC47B_raw,1.103945685966343
1825,BMC48B_raw,1.0552166375354004
1825,BMC49A_raw,1.2663634713239658
1825,BMC51A_raw,1.1209943322440135
1825,BMC52A_raw,1.2099527001645891
1825,BMC53A_raw,0.9943037884330493
1825,BMC54A_raw,1.0689907072157763
1825,BMC54B_raw,0.6778829576322711
1825,BMC57A_raw,1.417021047633371
1825,BMC57B_raw,1.3176514161249524
1825,BMC58A_raw,0.9134914419167737
1825,BMC58B_raw,1.0828619374922202
1825,BMC59A_raw,1.249403386608318
1825,BMC59B_raw,1.0591771693994394
1825,BMC60A_raw,1.0721623885126783
1825,BMC60B_raw,1.0024942194687438
1825,BMC61B_raw,1.3486425547441963
1825,BMC62B_raw,1.0868813129749468
1826,BMC42A_raw,1.0739782088877243
1826,BMC42B_raw,0.8899433303319835
1826,BMC43A_raw,1.2394432063767904
1826,BMC47A_raw,1.0367999081997568
1826,BMC47B_raw,0.8310499665599589
1826,BMC48B_raw,1.441120567415903
1826,BMC49A_raw,1.336085698208535
1826,BMC51A_raw,0.9517476965984115
1826,BMC52A_raw,1.4318994258599724
1826,BMC53A_raw,0.9311673568561067
1826,BMC54A_raw,1.0703285599321493
1826,BMC54B_raw,0.6925587179083645
1826,BMC57A_raw,0.9963413656552218
1826,BMC57B_raw,1.1967060588363159
1826,BMC58A_raw,0.931096321308997
1826,BMC58B_raw,0.9961795278299911
1826,BMC59A_raw,1.5739247240773966
1826,BMC59B_raw,0.885959107558637
1826,BMC60A_raw,1.1454329936573544
1826,BMC60B_raw,0.9087604873342214
1826,BMC61B_raw,1.1824525582756629
1826,BMC62B_raw,1.0740593175750694
1827,BMC42A_raw,0.8957451565723781
1827,BMC42B_raw,0.9296011269720647
1827,BMC43A_raw,1.0844742470887532
1827,BMC47A_raw,1.0869984022750843
1827,BMC47B_raw,1.0931995845522555
1827,BMC48B_raw,1.1751990406715505
1827,BMC49A_raw,0.9430059102067653
1827,BMC51A_raw,1.0093260138126237
1827,BMC52A_raw,1.2406131579667923
1827,BMC53A_raw,0.851359689315481
1827,BMC54A_raw,1.0824763191213569
1827,BMC54B_raw,0.6417963893296157
1827,BMC57A_raw,1.2932099415438127
1827,BMC57B_raw,0.93933135831453
1827,BMC58A_raw,0.9195214506303693
1827,BMC58B_raw,0.8652835013654061
1827,BMC59A_raw,1.541471316126034
1827,BMC59B_raw,0.7269232733568928
1827,BMC60A_raw,0.8375622532040171
1827,BMC60B_raw,0.6828399040073393
1827,BMC61B_raw,1.1441795775382166
1827,BMC62B_raw,1.035338220125403
1828,BMC42A_raw,1.207287052376869
1828,BMC42B_raw,1.120387749220299
1828,BMC43A_raw,0.9533666616905251
1828,BMC47A_raw,1.0138823024298094
1828,BMC47B_raw,1.1276728472617834
1828,BMC48B_raw,1.5582701815681195
1828,BMC49A_raw,1.1498400003405762
1828,BMC51A_raw,1.2089730377461803
1828,BMC52A_raw,1.285647684694724
1828,BMC53A_raw,0.9352648698790809
1828,BMC54A_raw,0.9645793628053102
1828,BMC54B_raw,0.7745767874602167
1828,BMC57A_raw,1.14963454134249
1828,BMC57B_raw,0.9869845140955373
1828,BMC58A_raw,0.8492046266918907
1828,BMC58B_raw,1.0130329438105576
1828,BMC59A_raw,1.6875017253181634
1828,BMC59B_raw,0.7858572415494562
1828,BMC60A_raw,1.0376101492372802
1828,BMC60B_raw,0.8280883352256918
1828,BMC61B_raw,1.2440774855496461
1828,BMC62B_raw,1.2166264936922686
1829,BMC42A_raw,1.0527701036661854
1829,BMC42B_raw,1.1983159214168915
1829,BMC43A_raw,1.1917073312950328
1829,BMC47A_raw,0.9304847329688982
1829,BMC47B_raw,0.8773123075855367
1829,BMC48B_raw,1.2892361381705755
1829,BMC49A_raw,1.0306792550489792
1829,BMC51A_raw,1.0603319282614596
1829,BMC52A_raw,1.1977381789901964
1829,BMC53A_raw,0.4933148350023739
1829,BMC54A_raw,1.0308464381597024
1829,BMC54B_raw,0.5921432863953001
1829,BMC57A_raw,1.2121292715508327
1829,BMC57B_raw,0.9324931593515451
1829,BMC58A_raw,0.9105334480505279
1829,BMC58B_raw,0.8083428096798718
1829,BMC59A_raw,1.1358146427426272
1829,BMC59B_raw,0.3350469269943006
1829,BMC60A_raw,0.6056351277754947
1829,BMC60B_raw,0.6972923063102248
1829,BMC61B_raw,1.0279152122885793
1829,BMC62B_raw,1.16494242641537
1830,BMC42A_raw,0.8979860581142225
1830,BMC42B_raw,0.8972940996021633
1830,BMC43A_raw,1.2036440829768889
1830,BMC47A_raw,0.8267247420228038
1830,BMC47B_raw,0.7977615063879306
1830,BMC48B_raw,1.3118571963591201
1830,BMC49A_raw,1.0316488937103736
1830,BMC51A_raw,1.1629993655454705
1830,BMC52A_raw,1.5980948093337917
1830,BMC53A_raw,0.6921312399638763
1830,BMC54A_raw,1.1081169713981631
