"ArrayTaskID","nameID","trial","RMSE_AIC","RMSE_GLM","RMSE_STAN","RMSE_modelAvg","AIC_TPR","AIC_TNR","GLM_TPR","GLM_TNR","modelAvg_TPR","modelAvg_TNR","STAN_beta_TPR","STAN_beta_TNR","STAN_beta_FPR","STAN_beta_FNR","AIC_coverage","GLM_coverage","Stan_coverage_escape","Stan_coverage_noescape","MAvg_coverage_escape","MAvg_coverage_noescape","numTrials","n","K","num_strong","prob_cycle","trend_fraction","freq","sigma","probWeakCorr","numStrongCorr","strongSelf","corrLevel","corrChange","propChange","changeSize","changeTimeVar"
92,"AICSTANredo92",9,1.18515503682913,1.16861548223134,1.00704774722815,1.18950804227682,1,0.311111111111111,1,1,1,0.333333333333333,1,0.888888888888889,0.111111111111111,0,0.371428571428571,1,1,0.977777777777778,0.227272727272727,0.285714285714286,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",10,0.637921257510603,1.28495783195096,0.849038978457325,0.615080650033895,1,0.577777777777778,0.4,0.977777777777778,1,0.622222222222222,1,0.933333333333333,0.0666666666666667,0,0.608695652173913,0.98,1,1,0.461538461538462,0.27027027027027,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",11,1.76203469837646,1.76181501904496,1.00605340165184,1.72557917212643,1,0,1,0.6,1,0.0222222222222222,1,0.955555555555556,0.0444444444444444,0,0.63265306122449,0.6,1,0.911111111111111,0.269230769230769,0.833333333333333,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",12,1.02606316819788,1.47125995256627,0.985349696741061,0.960046565049383,1,0.2,1,0.866666666666667,1,0.244444444444444,1,0.933333333333333,0.0666666666666667,0,0.75,0.84,1,0.977777777777778,0.4,0.714285714285714,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",13,0.718229291366618,1.38692673122393,0.941209071514614,0.700949391000922,1,0.844444444444444,0.4,1,1,0.888888888888889,0.6,1,0,0.4,0.636363636363636,0.98,1,0.918367346938776,0.5,0.113636363636364,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",14,0.638182210481316,1.18652572967621,0.853367463800008,0.618246054072014,1,0.777777777777778,0.2,1,1,0.8,1,0.977777777777778,0.0222222222222222,0,0.642857142857143,1,1,0.844444444444444,0.583333333333333,0.0526315789473684,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",15,1.1216497107989,1.17458395998932,0.982888086051031,1.11402570366756,1,0.444444444444444,0.8,0.955555555555556,1,0.488888888888889,1,0.866666666666667,0.133333333333333,0,0.379310344827586,0.9,1,0.931818181818182,0.315789473684211,0.0967741935483871,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",16,0.860068337084747,1.19424080240498,0.931646477997595,0.846768942689077,1,0.422222222222222,1,0.933333333333333,1,0.444444444444444,1,0.977777777777778,0.0222222222222222,0,0.666666666666667,0.94,1,0.955555555555556,0.545454545454545,0.285714285714286,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",17,0.786823043613906,1.250324395775,1.09317591336975,0.762911329630662,1,0.711111111111111,0.6,1,1,0.755555555555556,1,0.977777777777778,0.0222222222222222,0,0.588235294117647,1,1,0.91304347826087,0.692307692307692,0.0810810810810811,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",18,0.838884621794142,0.962874334402143,0.820854654700383,0.826599318347092,1,0.533333333333333,1,1,1,0.555555555555556,1,0.955555555555556,0.0444444444444444,0,0.48,1,1,0.931818181818182,0.388888888888889,0.15625,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",19,0.719070369851648,1.47733326423693,0.912939649194528,0.716975076100665,0.8,0.733333333333333,0.4,1,0.8,0.777777777777778,0.4,1,0,0.6,0.6,1,1,0.895833333333333,0.7,0.1,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",20,0.908212214459506,1.02936351597932,1.03522878560976,0.907310385502812,1,0.422222222222222,1,1,1,0.466666666666667,1,0.977777777777778,0.0222222222222222,0,0.833333333333333,1,1,0.888888888888889,0.764705882352941,0.333333333333333,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",21,1.0436235347351,1.51396826249848,1.12941049703942,1.05122123142931,1,0.644444444444444,0.8,0.977777777777778,1,0.666666666666667,1,0.955555555555556,0.0444444444444444,0,0.55,0.96,0.833333333333333,0.909090909090909,0.5,0.0625,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",22,0.801269651854211,1.17427255006598,0.98263145215258,0.787627710445789,1,0.533333333333333,0.4,1,1,0.555555555555556,1,1,0,0,0.76,1,1,0.955555555555556,0.666666666666667,0.342105263157895,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",23,0.734988133251846,2.08066817679319,0.888230671260263,0.73002075263993,1,0.666666666666667,0.4,0.888888888888889,1,0.733333333333333,1,0.977777777777778,0.0222222222222222,0,0.842105263157895,0.76,1,1,0.818181818181818,0.205128205128205,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",24,1.23240080720718,1.29009163469074,0.976894824021519,1.20640269922815,1,0.377777777777778,1,0.933333333333333,1,0.444444444444444,1,1,0,0,0.625,0.96,1,0.933333333333333,0.555555555555556,0.34375,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",25,0.955116960187114,0.941870046503777,0.96091494935696,0.944635278204924,1,0.355555555555556,1,0.933333333333333,1,0.4,1,0.866666666666667,0.133333333333333,0,0.242424242424242,0.9,0.571428571428571,0.953488372093023,0.2,0.12,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",26,1.15230410865219,1.45717830303791,0.970080580697006,1.10903832229531,1,0.2,0.8,0.933333333333333,1,0.244444444444444,1,0.911111111111111,0.0888888888888889,0,0.625,0.9,1,0.977777777777778,0.434782608695652,0.518518518518518,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",27,0.757179556209753,1.33572703895013,0.916769222456509,0.726902597870124,1,0.488888888888889,1,0.733333333333333,1,0.533333333333333,1,0.933333333333333,0.0666666666666667,0,0.62962962962963,0.66,1,0.886363636363636,0.529411764705882,0.212121212121212,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",28,0.61195861332437,1.87630200451516,0.892369624158952,0.595197854813886,0.6,0.777777777777778,0.4,0.977777777777778,0.6,0.822222222222222,0.4,0.955555555555556,0.0444444444444444,0.6,0.833333333333333,1,1,0.914893617021277,1,0.116279069767442,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",29,0.731754227857296,1.69670432613591,0.904619637409424,0.739813985444675,1,0.577777777777778,1,0.977777777777778,1,0.622222222222222,1,0.977777777777778,0.0222222222222222,0,0.521739130434783,0.94,0.8,0.911111111111111,0.5,0.176470588235294,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",30,1.01425595948857,1.6529944964811,1.05922110782615,0.981600329289013,1,0.644444444444444,0.2,1,1,0.688888888888889,0.2,1,0,0.8,0.45,0.96,NA,0.96,0.3125,0.117647058823529,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",31,0.986446780370714,1.26299142004455,1.00573976067548,0.900074231438745,1,0.688888888888889,0.6,1,1,0.733333333333333,1,1,0,0,0.333333333333333,1,1,0.866666666666667,0.25,0.131578947368421,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",32,0.651932846802199,1.40671711002633,0.9553702176893,0.677789740408543,0.8,0.844444444444444,0.4,1,0.8,0.888888888888889,0.6,0.977777777777778,0.0222222222222222,0.4,0.7,0.98,1,0.958333333333333,0.714285714285714,0.0697674418604651,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",33,1.05264970477217,1.13268580342165,0.900273068171838,1.00869968463507,1,0.311111111111111,1,0.977777777777778,1,0.355555555555556,1,0.955555555555556,0.0444444444444444,0,0.628571428571429,0.92,0.8,0.888888888888889,0.409090909090909,0.428571428571429,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",34,1.06480616993119,1.30124778084521,0.898333752915724,1.02641963451428,1,0.377777777777778,0.6,0.955555555555556,1,0.422222222222222,0.8,0.977777777777778,0.0222222222222222,0.2,0.4375,0.92,0.5,0.958333333333333,0.222222222222222,0.28125,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",35,1.01009938587651,1.10473571467208,0.948705023022611,1.00246110547618,1,0.488888888888889,0.6,1,1,0.511111111111111,1,1,0,0,0.518518518518518,0.96,1,0.891304347826087,0.352941176470588,0.242424242424242,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",36,0.629725809517271,1.59985629650603,0.737583109041631,0.628906904717095,0.8,0.577777777777778,0.8,0.622222222222222,0.8,0.622222222222222,0.6,0.866666666666667,0.133333333333333,0.4,0.5,0.52,0.75,0.978260869565217,0.333333333333333,0.171428571428571,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",37,0.915088871067826,1.27086102914694,1.04219804419609,0.875748606258542,1,0.777777777777778,0.8,1,1,0.844444444444444,1,1,0,0,0.785714285714286,1,1,0.977777777777778,0.714285714285714,0.13953488372093,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",38,0.835608198490051,1.0410998244649,1.00654628201759,0.839408520333263,1,0.4,0.6,1,1,0.422222222222222,1,0.955555555555556,0.0444444444444444,0,0.709677419354839,0.98,1,0.911111111111111,0.6875,0.352941176470588,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",39,1.05225058837978,1.17800620040456,1.04656968418595,1.04322613104937,1,0.333333333333333,1,0.888888888888889,1,0.355555555555556,1,0.977777777777778,0.0222222222222222,0,0.411764705882353,0.86,1,1,0.321428571428571,0.227272727272727,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",40,0.745901693414378,0.931349397905444,0.795964783045128,0.717853601757933,1,0.422222222222222,1,1,1,0.444444444444444,1,0.866666666666667,0.133333333333333,0,0.533333333333333,1,1,1,0.545454545454545,0.25,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",41,1.00259005845023,1.85233195136251,0.943237350986539,0.987724420425742,1,0.488888888888889,1,0.622222222222222,1,0.533333333333333,1,0.955555555555556,0.0444444444444444,0,0.703703703703704,0.58,1,0.911111111111111,0.631578947368421,0.258064516129032,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
92,"AICSTANredo92",42,0.859240753512557,1.13405784620988,0.982899197182136,0.832460440358297,1,0.6,0.4,1,1,0.666666666666667,1,1,0,0,0.545454545454545,1,1,0.91304347826087,0.428571428571429,0.194444444444444,50,100,50,5,0.5,0.5,1,0.5,0.5,3,TRUE,0.5,FALSE,0,0,0
