"ArrayTaskID","nameID","trial","RMSE_AIC","RMSE_GLM","RMSE_STAN","RMSE_modelAvg","AIC_TPR","AIC_TNR","GLM_TPR","GLM_TNR","modelAvg_TPR","modelAvg_TNR","STAN_beta_TPR","STAN_beta_TNR","STAN_beta_FPR","STAN_beta_FNR","AIC_coverage","GLM_coverage","Stan_coverage_escape","Stan_coverage_noescape","MAvg_coverage_escape","MAvg_coverage_noescape","numTrials","n","K","num_strong","prob_cycle","trend_fraction","freq","sigma","probWeakCorr","numStrongCorr","strongSelf","corrLevel","corrChange","propChange","changeSize","changeTimeVar"
1,"decorr1",40,1.44473769063688,3.59374739344026,1.1687886699123,1.39308109181012,0.8,0.444444444444444,0.4,0.844444444444444,0.8,0.488888888888889,0.2,1,0,0.8,0.464285714285714,0.7,1,0.897959183673469,0.235294117647059,0.272727272727273,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",41,1.30987278537103,3.35166513728007,1.36535114102426,1.18659856551086,1,0.755555555555556,0.4,0.977777777777778,1,0.8,0.8,0.977777777777778,0.0222222222222222,0.2,0.866666666666667,0.98,1,1,0.875,0.166666666666667,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",42,1.56282423456852,1.61085596556223,1.7404094851306,1.52106771121962,1,0.111111111111111,0.8,0.844444444444444,1,0.133333333333333,0.6,0.977777777777778,0.0222222222222222,0.4,0.659090909090909,0.76,1,0.916666666666667,0.304347826086957,0.703703703703704,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",43,1.64025595561018,2.34165551880757,1.31408616480142,1.61232874422087,1,0.577777777777778,0.4,0.977777777777778,1,0.6,1,0.955555555555556,0.0444444444444444,0,0.304347826086957,0.92,0.6,0.955555555555556,0.235294117647059,0.181818181818182,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",44,2.76170420136846,3.82440561724964,2.38869543246715,3.15964696546125,0.8,0.8,0.4,1,0.8,0.844444444444444,0.6,1,0,0.4,0.666666666666667,1,1,0.979166666666667,0.666666666666667,0.136363636363636,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",45,1.33637973019571,3.03323808853083,1.2138271441539,1.19048159567512,0.4,0.622222222222222,0.4,0.911111111111111,0.4,0.688888888888889,0.4,1,0,0.6,0.722222222222222,0.92,1,0.875,0.4,0.266666666666667,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",46,2.17561221489027,1.91843796380716,0.857052987176048,2.43344345705987,0.8,0.533333333333333,0.4,1,0.8,0.6,0.4,1,0,0.6,0.541666666666667,1,1,0.958333333333333,0.285714285714286,0.25,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",47,1.07012808863305,3.17837318621736,1.18829210244372,1.04082187391756,1,0.688888888888889,0.8,0.955555555555556,1,0.711111111111111,0.8,0.977777777777778,0.0222222222222222,0.2,0.388888888888889,0.9,1,0.914893617021277,0.285714285714286,0.0833333333333333,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",48,2.93303394059596,2.99630861142879,1.35570531077973,2.86076870429352,0.6,0.733333333333333,0.2,0.955555555555556,0.6,0.777777777777778,0.4,1,0,0.6,0.642857142857143,0.92,1,0.958333333333333,0.5,0.142857142857143,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",49,1.81319725573513,2.42188893930507,2.02064497672292,1.7878801130381,1,0.6,0.4,1,1,0.666666666666667,0.4,0.955555555555556,0.0444444444444444,0.6,0.863636363636364,1,1,0.979166666666667,0.875,0.30952380952381,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
1,"decorr1",50,2.40818133503071,2.61010661568285,2.25546720081437,2.31228850125354,1,0.311111111111111,0.6,0.888888888888889,1,0.333333333333333,0.4,1,0,0.6,0.342857142857143,0.8,1,0.958333333333333,0.185185185185185,0.347826086956522,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",1,4.54485692917928,2.03466087291875,1.43290707667272,4.38928076330172,0.6,0.466666666666667,0.2,0.955555555555556,0.6,0.511111111111111,0.4,0.977777777777778,0.0222222222222222,0.6,0.461538461538462,0.92,1,0.916666666666667,0.0714285714285714,0.333333333333333,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",2,0.946816360518993,3.5127242656701,1.26479344581013,0.970597067096367,0.6,0.733333333333333,0.4,1,0.6,0.777777777777778,0.4,0.977777777777778,0.0222222222222222,0.6,0.785714285714286,1,1,0.9375,0.625,0.142857142857143,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",3,4.34301649726896,15.3198806720598,1.30041856090203,4.01265756750525,0.4,0.577777777777778,0.4,0.755555555555556,0.4,0.622222222222222,0.4,1,0,0.6,0.4,0.74,1,0.916666666666667,0.142857142857143,0.138888888888889,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",4,1.58313527088064,1.51780408281253,1.45646621244423,1.58426277272445,0.8,0.4,0.4,0.977777777777778,0.8,0.422222222222222,0.4,0.977777777777778,0.0222222222222222,0.6,0.4,0.98,1,0.9375,0.1,0.3,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",5,1.56948879712678,2.72296010565989,1.82171761803355,1.63674961420176,0.8,0.555555555555556,0.2,1,0.8,0.6,0.4,0.977777777777778,0.0222222222222222,0.6,0.521739130434783,0.98,0.666666666666667,0.914893617021277,0.538461538461538,0.162162162162162,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",6,0.798391942616552,1.70905247009104,1.55799585553411,0.872250756926286,1,0.688888888888889,0.4,1,1,0.733333333333333,0.6,0.977777777777778,0.0222222222222222,0.4,0.833333333333333,1,1,0.936170212765957,0.666666666666667,0.219512195121951,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",7,2.07415906901584,2.59812197080645,1.46197429916927,2.01065327020937,1,0.533333333333333,0.6,0.977777777777778,1,0.577777777777778,0.6,1,0,0.4,0.56,0.92,1,0.978723404255319,0.4375,0.235294117647059,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",8,1.30521599652682,5.32705006184815,1.12931736484979,1.3124999920414,0.4,0.866666666666667,0.2,1,0.4,0.911111111111111,0.4,1,0,0.6,0.571428571428571,1,1,0.857142857142857,0.4,0.0444444444444444,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",9,1.57426579724412,2.70991731678366,1.06001435470061,1.46270643638337,0.8,0.511111111111111,0.2,0.977777777777778,0.8,0.555555555555556,0.4,1,0,0.6,0.56,0.94,1,1,0.25,0.315789473684211,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",10,1.30889520056546,2.14368684708908,1.19925008816166,1.2727726028013,1,0.466666666666667,0.4,0.977777777777778,1,0.488888888888889,0.8,0.977777777777778,0.0222222222222222,0.2,0.607142857142857,0.96,1,1,0.333333333333333,0.342857142857143,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",11,0.543713620420134,2.61257718569822,0.872463631007321,0.532972853695668,0.4,0.911111111111111,0.4,0.977777777777778,0.4,0.933333333333333,0.4,0.977777777777778,0.0222222222222222,0.6,0.4,0.98,1,0.854166666666667,0.5,0.0217391304347826,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",12,3.63529710723137,4.27056187166361,1.74321706811742,3.43911507605082,0.8,0.555555555555556,0.4,0.977777777777778,0.8,0.622222222222222,0.4,1,0,0.6,0.478260869565217,0.98,1,0.958333333333333,0.25,0.289473684210526,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",13,1.08250049704501,4.43380762071838,1.24466044779012,0.966035447564138,0.6,0.822222222222222,0.4,0.955555555555556,0.6,0.866666666666667,0.6,0.977777777777778,0.0222222222222222,0.4,0.6,0.96,1,0.891304347826087,0.571428571428571,0.0697674418604651,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",14,1.70613510010571,2.20485002800227,1.80932427550923,1.58124796428747,0.8,0.6,0.2,0.977777777777778,0.8,0.644444444444444,0.6,1,0,0.4,0.857142857142857,0.96,1,0.958333333333333,0.75,0.30952380952381,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",15,1.8012859908725,2.69023908510781,1.59164724509381,1.77805613335466,0.4,0.711111111111111,0.4,1,0.4,0.733333333333333,0.4,1,0,0.6,0.642857142857143,1,1,0.895833333333333,0.555555555555556,0.121951219512195,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",16,1.38645501644003,5.80209397332568,1.57189659434367,1.34192315766868,1,0.622222222222222,0.8,0.644444444444444,1,0.666666666666667,0.4,1,0,0.6,0.571428571428571,0.6,1,0.9375,0.5,0.166666666666667,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",17,1.62121231171939,4.7373601753386,1.73727518791365,1.59380862019507,0.6,0.6,0.4,0.933333333333333,0.6,0.644444444444444,0.4,0.955555555555556,0.0444444444444444,0.6,0.75,0.94,1,0.958333333333333,0.7,0.25,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",18,3.30891705467901,3.84120834142829,1.65919348292525,2.44756817681721,0.8,0.666666666666667,0.6,0.977777777777778,0.8,0.711111111111111,0.4,1,0,0.6,0.611111111111111,0.98,1,0.958333333333333,0.6,0.175,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",19,6.7243183732816,6.89542664453003,3.22488651878392,5.81896802294354,0.4,0.8,0.4,0.888888888888889,0.4,0.844444444444444,0.4,1,0,0.6,0.5,0.84,1,1,0.375,0.0476190476190476,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",20,1.06011191176906,2.35115509299021,1.31412894852352,1.06025417163058,0.6,0.555555555555556,0.4,0.977777777777778,0.6,0.6,0.4,0.955555555555556,0.0444444444444444,0.6,0.681818181818182,0.98,1,0.979166666666667,0.6,0.3,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",21,2.45502981347128,1.92208460624196,1.56931579684653,2.39278258232438,0.8,0.422222222222222,0.2,1,0.8,0.466666666666667,0.4,1,0,0.6,0.551724137931034,1,1,0.979591836734694,0.352941176470588,0.272727272727273,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",22,1.798005353674,3.09737996840686,1.55835795413058,1.62272910985389,1,0.488888888888889,0.2,1,1,0.533333333333333,0.2,0.955555555555556,0.0444444444444444,0.8,0.740740740740741,1,1,0.959183673469388,0.571428571428571,0.361111111111111,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",23,2.03727718184703,2.38957416097155,1.37333402943359,1.97654116026267,1,0.4,0.2,0.977777777777778,1,0.422222222222222,0.4,1,0,0.6,0.483870967741935,0.92,0,0.959183673469388,0.222222222222222,0.34375,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
2,"decorr2",24,3.37778245236661,7.55132270000119,2.25664578433839,3.04982012888939,0.8,0.688888888888889,0.6,0.755555555555556,0.8,0.755555555555556,0.4,1,0,0.6,0.588235294117647,0.7,1,0.958333333333333,0.5,0.25,50,100,50,5,0.5,0.5,1,0.5,0.8,3,TRUE,0.9,TRUE,0.75,0,0
